name,description,image_url,link_to_gpt
Meeting Strategist,"Expert in tailored meeting prep, with initial targeted questioning. GPT Store URL…",https://files.oaiusercontent.com/file-CGOvQIGSgMbRnFlmZ4kylMk4?se=2123-10-25T13%3A35%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D962df97a-6dcb-4d4d-b81a-46b0f30fc28b.png&sig=l3yXhxGKDbSUlY3gRaORsSAoJPK6AMgZCMVPpFSEdXo%3D,https://chat.openai.com/g/g-VcNhwad3J
Everyday Cryptocurrency News,Daily updated expert in cryptocurrency news. GPT Store URL https://chat.openai.com/g/g-VCIW924XU Welcome Message…,https://files.oaiusercontent.com/file-3hmYHgV3PBD0xeKGkQWLKARL?se=2123-10-18T04%3A06%3A59Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D5cfabbb9-41f8-459e-87e2-4b085867470e.png&sig=%2BBx83BBezf9USdq//306V8DzumBqCisKE%2Bq%2B/BNlohA%3D,https://chat.openai.com/g/g-VCIW924XU
Zoomer FinFluencer,Gen Z‘s ally in navigating the new-age financial landscape! GPT Store URL…,https://files.oaiusercontent.com/file-xFYXn06uJHY24ogVLU4eH6Y7?se=2123-10-17T06%3A30%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dfc245fba-4d83-46eb-9a60-5a6088c9c63b.png&sig=TWO5Cp2ZxPJVJIc2zCjRSsOa1zlM5emFjW5lSmgsQVU%3D,https://chat.openai.com/g/g-VCaNPEgNe
3D Animated Character GPT,Professional and friendly 3D animated character generator GPT Store URL https://chat.openai.com/g/g-VBRV4NgY3 Welcome…,https://files.oaiusercontent.com/file-vJalQkFoaV3BtBUZE1jI04aB?se=2123-11-17T14%3A41%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dcheetah.png&sig=B8ufSPgVTuxqchPvya27Mnk1RCjky/yhNpA/tefsg%2Bs%3D,https://chat.openai.com/g/g-VBRV4NgY3
FashionGPT 2.0,"FashionGPT is your specialized AI companion designed for fashion design, trend analysis,…",https://files.oaiusercontent.com/file-9EkPPwW1fPNIU3gCPNGSMQWn?se=2123-11-11T02%3A46%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db392bb46-acbe-433f-845b-23600db6de12.png&sig=9eMLPacMT9%2BSjT/7IVt3vi/shVjNG5WeyVLJotO5IKQ%3D,https://chat.openai.com/g/g-vBWiAxVOu
Social Media Marketing Assistant,I’m your AI social media marketing assistant. GPT Store URL https://chat.openai.com/g/g-vcAefb3hV Welcome…,https://files.oaiusercontent.com/file-aRw6DjMrTvVdHyPssfmpmSNv?se=2123-10-16T21%3A54%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dwd_logo_2023_02_blauw_op_zwart.jpg&sig=9H/wh/IEn0DcLZURoIZYmWp8bV6gxZXOTMBQ67%2BmsqA%3D,https://chat.openai.com/g/g-vcAefb3hV
Orase Article Generation,GPT Store URL https://chat.openai.com/g/g-VblzepT0U Welcome Message Prompt Starters Author Info Author Andrii…,https://files.oaiusercontent.com/file-bOY1TylurTNIE73CNuU3myEL?se=2123-11-02T21%3A05%3A48Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D%25D0%2597%25D0%25BD%25D1%2596%25D0%25BC%25D0%25BE%25D0%25BA%2520%25D0%25B5%25D0%25BA%25D1%2580%25D0%25B0%25D0%25BD%25D0%25B0%25202023-11-26%2520230429.png&sig=HifIxmkoQn6EGCpBKuylp0DCY1RDbpkw9HEd7ncxCCg%3D,https://chat.openai.com/g/g-VblzepT0U
Brand Snapshot 📸,Clarify your brand message so you can grow your business with speed…,https://files.oaiusercontent.com/file-6zS2uEFL3mPDoMvsoo4oTs1O?se=2123-11-17T23%3A50%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DProfile%2520Images%2520%25287%2529.png&sig=KuT1BhzPBQ/JQoTDstWvin7E6rNNatxJMCy8AqyxKkw%3D,https://chat.openai.com/g/g-Vbl7Vjlwf
King of social media,"Social media expert sharing tips, advice, and success stories. GPT Store URL…",https://files.oaiusercontent.com/file-MI9NiVhjXK7SdXjunjU5bQrV?se=2123-10-17T17%3A01%3A30Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De4a11cc0-5373-49a0-819e-218144903928.png&sig=eEkKF/O7IuDZhby24Z0LiU0DgE4k%2BZ2/7UhvXtzUKM8%3D,https://chat.openai.com/g/g-vB8EKXbaA
DeMarusPerry.AI Chibi Prompter,You give me an ideo and I’ll turn it into a Chibi…,https://files.oaiusercontent.com/file-Ytp3XiB5bVlpKh2DEx7dQX9q?se=2123-11-24T20%3A56%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDeMarusPerry.ai%2520Favicon%2520logo%2520512x512.png&sig=yqCgWT2t4zt5UUTJilKToyWnu8/AA55cVy4adcopG0Y%3D,https://chat.openai.com/g/g-vB7r8g3Ki
Crafty Creeper,Your friendly and funny Minecraft guide! GPT Store URL https://chat.openai.com/g/g-vap3p4b0s Welcome Message…,https://files.oaiusercontent.com/file-6Rs3j3DKy2t4Pr4odhAasS3D?se=2123-10-28T20%3A19%3A57Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8868c33e-23bb-4ce2-b2bd-ad5917e2b9d0.png&sig=/ZNjzVIbVdkqB88vGyj5Xt/CZoT0UTmg8WSQz8FA6Ws%3D,https://chat.openai.com/g/g-vap3p4b0s
Antioxidant Wellness Advisor,Guides on incorporating antioxidants for wellness. GPT Store URL https://chat.openai.com/g/g-VaoAjlJLl Welcome Message…,https://files.oaiusercontent.com/file-HI5zu13DQmOnVp1s7LCZSsp5?se=2123-10-25T09%3A51%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Df847fa22-5d61-447c-a805-bb00b4b1270b.png&sig=CldPgGcCTlF7Zn93gkSufrT2zQS9Pc%2BsQt9VROAmROw%3D,https://chat.openai.com/g/g-VaoAjlJLl
“Quote Master” – Create Quotes+Images,Expert in creating and discussing various types of quotes. GPT Store URL…,https://files.oaiusercontent.com/file-IFAgnbibWOtmEEDl6w15xkO6?se=2123-11-08T09%3A11%3A10Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D023e415d-0872-4b1a-ba96-c324c1d0ab50.png&sig=%2B2RLEbteQ77RLVqnPbyh9a%2BhDcaTCE/ANBo63%2BQ24Y0%3D,https://chat.openai.com/g/g-vaGL4KDhQ
Harsha The Great,Analyzes literature research articles with structured headings and detailed insights. GPT Store…,https://files.oaiusercontent.com/file-ij8VQvgEiQf1MuV4PWNVItQI?se=2123-11-17T14%3A07%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D36859462-f237-4039-b416-320501763b2d.png&sig=QTO8xhLXwkCka9Nt0J827/FECFoDYM2bC0NCPpQ%2Bvw0%3D,https://chat.openai.com/g/g-vAj1hvVC2
Harsha The Great,Analyzes literature research articles with structured headings and detailed insights. GPT Store…,https://files.oaiusercontent.com/file-ij8VQvgEiQf1MuV4PWNVItQI?se=2123-11-17T14%3A07%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D36859462-f237-4039-b416-320501763b2d.png&sig=QTO8xhLXwkCka9Nt0J827/FECFoDYM2bC0NCPpQ%2Bvw0%3D,https://chat.openai.com/g/g-vAj1hvVC2
News+,"Delivering live, up-to-the-second news with depth and precision GPT Store URL https://chat.openai.com/g/g-V9ZOmRl3M…",https://files.oaiusercontent.com/file-kDK9BTizvO3E1aUnNc9pZqis?se=2123-10-22T23%3A28%3A12Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D812c5d6a-d00a-46a8-a660-ff1c361929b1.png&sig=dCiWVFwAreTO3x/SoZaqIYenIzOwHRV2PuVr3d77aXU%3D,https://chat.openai.com/g/g-V9ZOmRl3M
HoH Captions,This GPT is a professional marketing manager who is specialised in creating…,https://files.oaiusercontent.com/file-urPaHbaUphmPRaOHa8MPS7uB?se=2123-11-03T11%3A05%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DHeidelberg%2520Suites%2520Au%25C3%259Fenansicht.jpg&sig=AP1P1AiaKgCgIlqjzcn0ImHZT/MzbtbLaRKlviIcovQ%3D,https://chat.openai.com/g/g-V9Ymw8nUU
TBH Text Engineering,GPT Store URL https://chat.openai.com/g/g-V9aIlB2zt Welcome Message Prompt Starters Author Info Author Wos…,https://files.oaiusercontent.com/file-hG4Ul1vlHLBi00B3wLizLYmc?se=2123-10-25T20%3A25%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D5112db36-e73f-4700-8442-c266f107f3f0.png&sig=C%2BnSqvwCBDTfQBfT8swMoHrRgmZILhpoHbgZthPcJ2w%3D,https://chat.openai.com/g/g-V9aIlB2zt
Blue Willow Sage,生成青花瓷风格融合的图像 GPT Store URL https://chat.openai.com/g/g-V99TcLOaS Welcome Message Welcome! How can I assist…,https://files.oaiusercontent.com/file-1x139fLv4Ai9ZTudjKnaguFz?se=2123-10-17T08%3A03%3A03Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D36c16d81-378f-4f51-a69f-da03de5eae83.png&sig=2x0NRNSHQCQ31HPknaMtYLe/kN8NdtiPMNIcLzz17wI%3D,https://chat.openai.com/g/g-V99TcLOaS
Cowboy Pressure Washing Consultant,Ask CPWC anything to do with Cowboy Pressure Washing GPT Store URL…,https://files.oaiusercontent.com/file-qhMBB3nnaVcHR1g8YR8WD5YA?se=2123-11-10T20%3A31%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DLOGO%2520%25281%2529.png&sig=nWfMX/FPxlSJ%2BGbvEiC7%2B8r%2BF%2BNUiwaYWYRIsrqgc3o%3D,https://chat.openai.com/g/g-V8mecmBvk
Blog Headline Pattern Selector,"I’m a blog headline researcher, skilled in using ‘Breakthrough Advertising’ principles. GPT…",https://files.oaiusercontent.com/file-YoiSUhfmS4DDNQeZGVx5jSeD?se=2123-11-17T10%3A43%3A13Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dd9c30549-a1d2-4db8-bff3-1fac324ca18d.png&sig=6gi91vz/NGo/zNqPgrLQvSHqvABRJgxay9sPeRm8icg%3D,https://chat.openai.com/g/g-V81q3Ow4C
Mirror Your World,Creates parallel fantasy adventures mirroring real life. GPT Store URL https://chat.openai.com/g/g-v8D12uMOG Welcome…,https://files.oaiusercontent.com/file-4HWgEtBH0xn2zs09Vrh5WfBL?se=2123-10-18T07%3A21%3A34Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De14f078d-5f55-4443-9be4-1785edac4b19.webp&sig=VaTEvk/xxZ4gjdPc8GHChC3wITqXmH6UopmvTpo/74o%3D,https://chat.openai.com/g/g-v8D12uMOG
Tarot Witch,Share any concern; tarot cards might just reveal the answers you seek!…,https://files.oaiusercontent.com/file-5X1bMoTSfe5rJ2h0o2JtSgzZ?se=2123-11-02T14%3A41%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D48cdbf43-ddb5-4247-bc29-f8c567003872.png&sig=zOb49WedRFUSZueWE79yL3AIVs4c72pcE4B0ib0CHrw%3D,https://chat.openai.com/g/g-v6r4mil4a
Math Master,Astonishing Math Wizard with Multilingual and Graphical Prowess GPT Store URL https://chat.openai.com/g/g-V7VSUSke4…,https://files.oaiusercontent.com/file-goG3f36lXIQrjP68GhRuMxKD?se=2123-10-19T02%3A51%3A25Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Df0e1989d-1b76-4b13-bc6d-a57da8fb093c.png&sig=vNBr97uhcw63goshuu%2BPS3vUBC/oeNqXaQeUPHGsT4w%3D,https://chat.openai.com/g/g-V7VSUSke4
Math Master,Astonishing Math Wizard with Multilingual and Graphical Prowess GPT Store URL https://chat.openai.com/g/g-V7VSUSke4…,https://files.oaiusercontent.com/file-goG3f36lXIQrjP68GhRuMxKD?se=2123-10-19T02%3A51%3A25Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Df0e1989d-1b76-4b13-bc6d-a57da8fb093c.png&sig=vNBr97uhcw63goshuu%2BPS3vUBC/oeNqXaQeUPHGsT4w%3D,https://chat.openai.com/g/g-V7VSUSke4
Tarot Witch,Share any concern; tarot cards might just reveal the answers you seek!…,https://files.oaiusercontent.com/file-5X1bMoTSfe5rJ2h0o2JtSgzZ?se=2123-11-02T14%3A41%3A53Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D48cdbf43-ddb5-4247-bc29-f8c567003872.png&sig=zOb49WedRFUSZueWE79yL3AIVs4c72pcE4B0ib0CHrw%3D,https://chat.openai.com/g/g-v6r4mil4a
Marketing and Social Media Maestro,"Marketing expert for product titles, SEO, and social media strategies GPT Store…",https://files.oaiusercontent.com/file-BtiKVi4zkaW0hfcQ3XVvxSwa?se=2123-10-21T10%3A18%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D23a175cc-42d7-4670-9493-27f4c10d6ac9.png&sig=ie4IrQbArlfw1IHLqlOrWa9WSVwSZxY3A4BJ33oa76Y%3D,https://chat.openai.com/g/g-v64owvMMI
SEO Scribe,I assist with writing SEO-optimized articles. GPT Store URL https://chat.openai.com/g/g-v5jlD0wrx Welcome Message…,https://files.oaiusercontent.com/file-aBthmULSKh3hUJzl1kdp7XwE?se=2123-10-24T04%3A44%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D03df3346-c2c9-447a-bbc1-38fff3b6ae8c.png&sig=7zLYdgV5lyaCmN/or5sI1UWYwGVaIoG5Id9C5hX%2BHRA%3D,https://chat.openai.com/g/g-v5jlD0wrx
Efficient AI Website Summarizer by Mojju,"AI-powered tool for concise, user-friendly website summaries. Perfect for quick understanding of…",https://files.oaiusercontent.com/file-jACjFUM3DAZ6Ik9q2ddbEz9E?se=2123-10-21T06%3A08%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-14%252014.08.06%2520-%2520A%2520modern%252C%2520minimalistic%25203D%2520icon%2520representing%2520a%2520website%2520summarizer.%2520The%2520icon%2520features%2520a%2520stylized%252C%2520abstract%2520image%2520of%2520a%2520web%2520page%2520being%2520condensed%2520into%2520a%2520sm.png&sig=nsibKGQ8G2HehSTIETxk6MUTTv3tNiQKHdPzkJ446EA%3D,https://chat.openai.com/g/g-v5IU6e4tm
⚕️ CogniHealth Mental – Physical Health 🧠,"🌟 Your go-to assistant for mental & physical 🏃‍♂️ health support. Empathetic,…",https://files.oaiusercontent.com/file-XifLY3H2dPCAQgMfGJeTOVD9?se=2123-11-12T21%3A47%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D0ded3589-46cf-47eb-b210-a6f09b831030.png&sig=%2B/%2BU7qI0J79KFdOb83bv2baprT4LJBsuIFP0JEP7DKs%3D,https://chat.openai.com/g/g-V4XnZbILl
Speakeasy Mastermind Directory,Bio summarizer and expertise connector for The Speakeasy Mastermind members. GPT Store…,https://files.oaiusercontent.com/file-ea6d3S4cqucnvaJt4FsBMqd2?se=2123-11-11T19%3A14%3A20Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D80793b86-640b-46b3-a772-ffbca09927c7.png&sig=fddAan/hwq3zGdcuQL8UXJ6CvVS8SMNC88U9JLqRCBU%3D,https://chat.openai.com/g/g-v4IQif9me
SEO Internal Link Assistant,Automates adding relevant internal links to content. GPT Store URL https://chat.openai.com/g/g-v3TsanCpx Welcome…,https://files.oaiusercontent.com/file-s0WmHWERf8HWk5EGhP1Qtzpg?se=2123-10-24T17%3A02%3A10Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D0f33de31-326a-4498-908c-9a2f4d7dc99f.png&sig=GY%2BxNnP6LrGZj7BnWPxULOkRG%2BypGLy5Q/LPzQALIXc%3D,https://chat.openai.com/g/g-v3TsanCpx
Health Coach,Motivational health coach focusing on Mediterranean diet and celebrating victories. GPT Store…,https://files.oaiusercontent.com/file-w7nt5JXTI1GfmxXNBJ3zje4Q?se=2123-10-24T02%3A15%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dfb312efa-8d22-44e0-a294-a33cfa35c8e5.png&sig=DTTT7J7M/JbZxvb0yTk%2BvZadCKD7xejwtyibjhhujgw%3D,https://chat.openai.com/g/g-v2S2aieL3
SEO Best Article to rank on Google – Human Written,Original human texts suitable for Google updates GPT Store URL https://chat.openai.com/g/g-v2oSIIu40 Welcome…,https://files.oaiusercontent.com/file-p7PFrxQxN7zvj9sWpLMFYwVb?se=2123-10-20T13%3A04%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc98fe545-9966-4afb-b096-ac8de65bb19a.png&sig=xIuIUWAYM%2ByVTo132i3NBrotKbxVfsRhaQg1N18qLkI%3D,https://chat.openai.com/g/g-v2oSIIu40
SearchGPT,GPT Search engine. Access all public GPTs. GPT Store URL https://chat.openai.com/g/g-V2EEqlr1F Welcome…,https://files.oaiusercontent.com/file-ISXTZoLnReSFwGIEukILnq3y?se=2123-10-20T12%3A50%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D0a3668f6-289d-4aae-88f2-a77907a19092.png&sig=8N66sRz3osXopLXYWn/DIu/Suz0925brYcMx5QZUwUk%3D,https://chat.openai.com/g/g-V2EEqlr1F
The School of Breath,Guides you through meditation and breathwork. GPT Store URL https://chat.openai.com/g/g-v2BROXHX0 Welcome Message…,https://files.oaiusercontent.com/file-qKrUt7C2UeLO4EwgYZyL33Xj?se=2123-10-16T22%3A09%3A47Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da9e024f1-6235-49da-b06f-1d20eeaa4c96.png&sig=F7ZbG72xwwC5ikLHZyAiCwGDezvjPCkSptgk4o8uiqQ%3D,https://chat.openai.com/g/g-v2BROXHX0
The Forex Trade Room,"Forex content creator, expert in blending finance wisdom with humor. GPT Store…",https://files.oaiusercontent.com/file-2Fftzuvi1S68wvXWxHLEtarQ?se=2123-10-30T03%3A31%3A49Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc934cec3-6617-4e27-bd7d-8b2dfd32d80c.png&sig=ZAALoW99KtcfXinG9Y4TN9PYuHpkcSUjPkN6CO8pB0M%3D,https://chat.openai.com/g/g-v1Kuuvt6T
Tales Creator,"SEO-focused AI blog post creator with engaging, strategy-rich content. GPT Store URL…",https://files.oaiusercontent.com/file-K7xPxJxYlI2HElhtz8Te7FRt?se=2123-10-17T22%3A35%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De754825e-f4ef-4188-8bcd-17a4325e59ec.png&sig=gHgHh1eQNVLypz/knJfT8U8%2B0qERT4eY1nyZOh90YeQ%3D,https://chat.openai.com/g/g-V0ANqrb7T
Solution Framework Guide,A guide for problem-solving using a storytelling framework GPT Store URL https://chat.openai.com/g/g-v0GSeoQO6…,https://files.oaiusercontent.com/file-azVACg9Z06Dz58yxsQOwYyHk?se=2123-11-05T13%3A58%3A04Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D78fc5e9a-9ab6-4458-be72-8410273ffd59.png&sig=nHQGUHDjwdv2k8lqdK2s6K/axGbfS7s2AF7cyUXCEQs%3D,https://chat.openai.com/g/g-v0GSeoQO6
Astro Ally,"Your friendly and knowledgeable astronomy companion, ready to explore the cosmos with…",https://files.oaiusercontent.com/file-HmuloCBNVuA0eqtP24iQCt3N?se=2123-10-30T04%3A13%3A22Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D01057201-c9ea-4198-b0b6-6a6a75ebbbf7.png&sig=QD0i2Dx0bGxWivAvfJBCVSmBrsSwu5pI5BfhFT54tJE%3D,https://chat.openai.com/g/g-uZZaAmgE0
Protocol King,"Expert in protocol development, providing evidence-based, structured guidance. GPT Store URL https://chat.openai.com/g/g-UZP0h4Cit…",https://files.oaiusercontent.com/file-gEAI2fkNK6jxUHVxyyPBNOcL?se=2123-11-24T05%3A01%3A09Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D8c74f533-ede3-4e73-a31b-0e3ff6c27aae.png&sig=t8QC9KpXwa618x/cgxr8iSlveJ22bWC12aP9lEUwdDI%3D,https://chat.openai.com/g/g-UZP0h4Cit
Writeprint Maker,Give me a writing sample and I’ll generate instructions to help an…,https://files.oaiusercontent.com/file-p4YcF3HmMy83xdMZ19UhsyuA?se=2123-10-30T22%3A44%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De6fc7dcf-b7cf-42eb-b9fc-b1e678a2d5d0.png&sig=tbY5BSFNYBBKs2Ir73QrTjcpdNV6IE2wlmhwxHuiEoo%3D,https://chat.openai.com/g/g-uZGqy04Sc
Plantrip Knowledge Insight,Insights from travel knowledge GPT Store URL https://chat.openai.com/g/g-uzFPHWOLf Welcome Message Hello! Ready…,https://files.oaiusercontent.com/file-Q940F1T7wDVHFGCXjafzKg5Q?se=2123-10-16T19%3A14%3A46Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dplantrip-compass%2520%25283%2529.jpg&sig=xxXMBpJ86VhyXj7yTUGlOdNCUkxv7tgd5FMf6hqvxiI%3D,https://chat.openai.com/g/g-uzFPHWOLf
Thinkmate,A superintellectual assistant for cultural growth and unbiased critical thinking. GPT Store…,https://pub-57126c955b3a48758c46f64859b40c2b.r2.dev/gpts-store-img/gpts-store-icon.png,https://chat.openai.com/g/g-uZEqRAQ3i
Rosie the RoboCFO,A seasoned CFO with vast experience across industries and financial roles. GPT…,https://files.oaiusercontent.com/file-qbYaHSmpDbKiJurYNtDXh7lm?se=2123-10-18T20%3A23%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Drosie.jpg&sig=CJlLvOYQvfqzerOV7%2Bi8tI5oX213ddg4RdU1r4zfxss%3D,https://chat.openai.com/g/g-UzcxxL3KC
MoneyMap GPT,The Enrollment Mapping Software for Creating a Strategic Enrollment Plan For Your…,https://files.oaiusercontent.com/file-K1wMZYPsiovbYOaQN3rH2UTC?se=2123-11-12T21%3A13%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-12-06%252014.11.09%2520-%2520Design%2520a%2520sophisticated%2520and%2520engaging%2520logo%2520for%2520%2527MoneyMap%2520GPT%2527.%2520The%2520logo%2520should%2520feature%2520a%2520stylized%2520map%2520or%2520globe%2520to%2520symbolize%2520comprehensive%2520guidance%2520in%2520bu.png&sig=inxZiln7LBcYFmF1wRcHEDoT6RyY5KL4EMFhowevabw%3D,https://chat.openai.com/g/g-uyNr8P1cO
Veterinary Urinary Edu,"A veterinary resource for professionals on canine and feline UTIs, cystitis, and…",https://files.oaiusercontent.com/file-twWYcGsoAzTrvqH2aZM8vmgE?se=2123-11-03T05%3A16%3A47Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3b7e0081-4165-41f1-9557-42527043a8c8.png&sig=PqoMM4S46UrOHdt33DdaEe1joK5m4SnqzzJFtV5373o%3D,https://chat.openai.com/g/g-UyNLm4STs
Creative Ad Maker,Casual and creative ad visuals and slogans maker GPT Store URL https://chat.openai.com/g/g-uy5WOXwzu…,https://files.oaiusercontent.com/file-Iz1NU7k2RXCtPI6aXxSZZ3gQ?se=2123-11-02T21%3A01%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4f8705d9-b6ae-4cc8-9329-bc7bdcdeaafa.png&sig=V5O%2B2Ebgik7g7o0WWkNXnMY3agGcDs9nlwio4eIOqUc%3D,https://chat.openai.com/g/g-uy5WOXwzu
Creative Design Advisor,I transform your photos into artistic DALL-E prompts. GPT Store URL https://chat.openai.com/g/g-UYEkMnZQM…,https://files.oaiusercontent.com/file-0tqO6ZtGzAH6IWBN4vWrjUT7?se=2123-10-18T10%3A06%3A41Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D257d6ea4-8e9b-4304-bb81-8e8cd898dcc8.png&sig=9NP6L0dHfq1OBSyr/aI5YDQ%2Bo7j2z7QM2ZWAefxPizY%3D,https://chat.openai.com/g/g-UYEkMnZQM
Pocket Therapist,A soothing aid for anxiety episodes GPT Store URL https://chat.openai.com/g/g-uy0M27qrr Welcome Message…,https://files.oaiusercontent.com/file-ToSZedJzRVyoKLNK3pc506ca?se=2123-10-16T21%3A41%3A03Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dmentalpin.jpeg&sig=sjUGYsCwvHPwQZhIItGuhWnm3qoMFH4gnD8pEbMljvo%3D,https://chat.openai.com/g/g-uy0M27qrr
